playerID,awardID,yearID,teamID
freehbi01,as,1973,DET
freehbi01,as,1975,DET
freehbi01,gg,1965,DET
freehbi01,gg,1966,DET
freehbi01,gg,1967,DET
freehbi01,gg,1968,DET
freehbi01,gg,1969,DET
freemfr01,as,2013,ATL
freemfr01,as,2014,ATL
freemfr01,as,2018,ATL
freemfr01,as,2019,ATL
freemfr01,as,2021,ATL
freemfr01,as,2022,LAN
freemfr01,gg,2018,ATL
freemfr01,mvp,2020,ATL
freemfr01,ss,2019,ATL
freemfr01,ss,2020,ATL
freemfr01,ss,2021,ATL
freesda01,as,2012,SLN
freesda01,wsmvp,2011,SLN
fregoji01,as,1964,LAA
fregoji01,as,1966,CAL
fregoji01,as,1967,CAL
fregoji01,as,1968,CAL
fregoji01,as,1969,CAL
fregoji01,as,1970,CAL
fregoji01,gg,1967,CAL
frencla01,as,1940,CHN
freylo01,as,1939,CIN
freylo01,as,1941,CIN
freylo01,as,1943,CIN
frickfo99,hof,1970,Y
friedma01,gg,2020,ATL
friedma01,gg,2021,ATL
friedma01,ss,2021,ATL
frienbo01,as,1956,PIT
frienbo01,as,1958,PIT
frienbo01,as,1960,PIT
friscfr01,as,1933,SLN
friscfr01,as,1934,SLN
friscfr01,as,1935,SLN
friscfr01,hof,1947,Y
friscfr01,mvp,1931,SLN
frymatr01,as,1992,DET
frymatr01,as,1993,DET
frymatr01,as,1994,DET
frymatr01,as,1996,DET
frymatr01,as,2000,CLE
frymatr01,gg,2000,CLE
frymatr01,ss,1992,DET
frymawo01,as,1968,PHI
frymawo01,as,1976,MON
fuentbr01,as,2005,COL
fuentbr01,as,2006,COL
fuentbr01,as,2007,COL
fuentbr01,as,2009,LAA
fukudko01,as,2008,CHN
fulmemi01,as,2017,DET
fulmemi01,roty,2016,DET
furcara01,as,2003,ATL
furcara01,as,2010,LAN
furcara01,as,2012,SLN
furcara01,roty,2000,ATL
furilca01,as,1952,BRO
furilca01,as,1953,BRO
gaettga01,as,1988,MIN
gaettga01,as,1989,MIN
gaettga01,gg,1986,MIN
gaettga01,gg,1987,MIN
gaettga01,gg,1988,MIN
gaettga01,gg,1989,MIN
gaettga01,ss,1995,KCA
gagneer01,as,2002,LAN
gagneer01,as,2003,LAN
gagneer01,as,2004,LAN
galanau01,as,1936,CHN
galanau01,as,1943,BRO
galanau01,as,1944,BRO
galaran01,as,1988,MON
galaran01,as,1993,COL
galaran01,as,1997,COL
galaran01,as,1998,ATL
galaran01,as,2000,ATL
galaran01,gg,1989,MON
galaran01,gg,1990,MON
galaran01,ss,1988,MON
galaran01,ss,1996,COL
gallayo01,as,2010,MIL
gallayo01,ss,2010,MIL
gallojo01,as,2019,TEX
gallojo01,as,2021,TEX
gallojo01,gg,2020,TEX
gallojo01,gg,2021,NYA
gallojo01,gg,2021,TEX
galvipu01,hof,1965,Y
gantro01,as,1992,ATL
gantro01,as,1995,CIN
gantro01,ss,1991,ATL
garciad02,as,2021,TEX
garciav01,as,2017,CHA
garcica01,as,1994,PIT
garcida01,as,1984,TOR
garcida01,as,1985,TOR
garcida01,ss,1982,TOR
garcifr02,as,2001,SEA
garcifr02,as,2002,SEA
garcimi01,as,1952,CLE
garcimi01,as,1953,CLE
garcimi01,as,1954,CLE
garcino01,as,1997,BOS
garcino01,as,1999,BOS
garcino01,as,2000,BOS
garcino01,as,2002,BOS
garcino01,as,2003,BOS
garcino01,as,2006,LAN
garcino01,roty,1997,BOS
garcino01,ss,1997,BOS
gardnbr01,as,2015,NYA
gardnbr01,gg,2016,NYA
garlajo01,as,2005,CHA
garneph01,as,1976,OAK
garneph01,as,1980,PIT
garneph01,as,1981,PIT
garresc01,as,1985,SFN
garrra01,as,1974,ATL
garvemi01,ss,2019,MIN
garvene01,as,1951,SLA
garvest01,as,1974,LAN
garvest01,as,1975,LAN
garvest01,as,1976,LAN
garvest01,as,1977,LAN
garvest01,as,1978,LAN
garvest01,as,1979,LAN
garvest01,as,1980,LAN
garvest01,as,1981,LAN
garvest01,as,1984,SDN
garvest01,as,1985,SDN
garvest01,gg,1974,LAN
garvest01,gg,1975,LAN
garvest01,gg,1976,LAN
garvest01,gg,1977,LAN
garvest01,mvp,1974,LAN
gastoci01,as,1970,SDN
gausmke01,as,2021,SFN
gedmari01,as,1985,BOS
gedmari01,as,1986,BOS
gehrich01,as,1933,DET
gehrich01,as,1934,DET
gehrich01,as,1935,DET
gehrich01,as,1936,DET
gehrich01,as,1937,DET
gehrich01,as,1938,DET
gehrich01,hof,1949,Y
gehrich01,mvp,1937,DET
gehrilo01,as,1933,NYA
gehrilo01,as,1934,NYA
gehrilo01,as,1935,NYA
gehrilo01,as,1936,NYA
gehrilo01,as,1937,NYA
gehrilo01,as,1938,NYA
gehrilo01,as,1939,NYA
gehrilo01,hof,1939,Y
gehrilo01,mvp,1927,NYA
gehrilo01,mvp,1936,NYA
gehrilo01,tc,1934,NYA
gennesc01,as,2018,CIN
gentiji01,as,1960,BAL
gentiji01,as,1961,BAL
gentiji01,as,1962,BAL
geronce01,gg,1974,CIN
geronce01,gg,1975,CIN
geronce01,gg,1976,CIN
geronce01,gg,1977,CIN
giambja01,as,2000,OAK
giambja01,as,2001,OAK
giambja01,as,2002,NYA
giambja01,as,2003,NYA
giambja01,as,2004,NYA
giambja01,mvp,2000,OAK
giambja01,ss,2001,OAK
giambja01,ss,2002,NYA
gibsobo01,as,1962,SLN
gibsobo01,as,1965,SLN
gibsobo01,as,1966,SLN
gibsobo01,as,1967,SLN
gibsobo01,as,1968,SLN
gibsobo01,as,1969,SLN
gibsobo01,as,1970,SLN
gibsobo01,as,1972,SLN
gibsobo01,gg,1965,SLN
gibsobo01,gg,1966,SLN
gibsobo01,gg,1967,SLN
gibsobo01,gg,1968,SLN
gibsobo01,gg,1969,SLN
gibsobo01,gg,1970,SLN
gibsobo01,gg,1971,SLN
gibsobo01,gg,1972,SLN
gibsobo01,gg,1973,SLN
gibsobo01,hof,1981,Y
gibsobo01,mvp,1968,SLN
gibsobo01,wsmvp,1964,SLN
gibsobo01,wsmvp,1967,SLN
gibsojo99,hof,1972,Y
gibsoki01,mvp,1988,LAN
gibsoki01,ss,1988,LAN
gibsoky01,as,2021,TEX
gilesbr02,as,2000,PIT
gilesbr02,as,2001,PIT
gilesma01,as,2003,ATL
gileswa99,hof,1979,Y
gilliji01,as,1956,BRO
gilliji01,as,1959,LAN
gilliji01,roty,1953,BRO
gillipa99,hof,2011,Y
gimenan01,as,2022,CLE
giolilu01,as,2019,CHA
girarjo01,as,2000,CHN
giustda01,as,1973,PIT
glaustr01,as,2000,LAA
glaustr01,as,2001,LAA
glaustr01,as,2003,LAA
glaustr01,as,2006,TOR
glaustr01,ss,2000,ANA
glaustr01,ss,2001,ANA
glaustr01,wsmvp,2002,ANA
glavito02,as,1991,ATL
glavito02,as,1992,ATL
glavito02,as,1993,ATL
glavito02,as,1996,ATL
glavito02,as,1997,ATL
glavito02,as,1998,ATL
glavito02,as,2000,ATL
glavito02,as,2002,ATL
glavito02,as,2004,NYN
glavito02,as,2006,NYN
glavito02,hof,2014,Y
glavito02,ss,1991,ATL
glavito02,ss,1995,ATL
glavito02,ss,1996,ATL
glavito02,ss,1998,ATL
glavito02,wsmvp,1995,ATL
goldspa01,as,2013,ARI
goldspa01,as,2014,ARI
goldspa01,as,2015,ARI
goldspa01,as,2016,ARI
goldspa01,as,2017,ARI
goldspa01,as,2018,ARI
goldspa01,as,2022,SLN
goldspa01,gg,2013,ARI
goldspa01,gg,2015,ARI
goldspa01,gg,2017,ARI
goldspa01,gg,2021,SLN
goldspa01,ss,2013,ARI
goldspa01,ss,2015,ARI
goldspa01,ss,2017,ARI
goldspa01,ss,2018,ARI
gomesya01,as,2018,CLE
gomesya01,ss,2014,CLE
gomezca01,as,2013,MIL
gomezca01,as,2014,MIL
gomezca01,gg,2013,MIL
gomezle01,as,1933,NYA
gomezle01,as,1934,NYA
gomezle01,as,1935,NYA
gomezle01,as,1936,NYA
gomezle01,as,1937,NYA
gomezle01,as,1938,NYA
gomezle01,as,1939,NYA
gomezle01,hof,1972,Y
gonsoto01,as,2022,LAN
gonzaad01,as,2008,SDN
gonzaad01,as,2009,SDN
gonzaad01,as,2010,SDN
gonzaad01,as,2011,BOS
gonzaad01,as,2015,LAN
gonzaad01,gg,2008,SDN
gonzaad01,gg,2009,SDN
gonzaad01,gg,2011,BOS
gonzaad01,gg,2014,LAN
gonzaad01,ss,2011,BOS
gonzaad01,ss,2014,LAN
gonzaal02,as,1999,FLO
gonzaca01,as,2012,COL
gonzaca01,as,2013,COL
gonzaca01,as,2016,COL
gonzaca01,gg,2010,COL
gonzaca01,gg,2012,COL
gonzaca01,gg,2013,COL
gonzaca01,ss,2010,COL
gonzaca01,ss,2015,COL
gonzagi01,as,2011,OAK
gonzagi01,as,2012,WAS
gonzaju03,as,1993,TEX
gonzaju03,as,1998,TEX
gonzaju03,as,2001,CLE
gonzaju03,mvp,1996,TEX
gonzaju03,mvp,1998,TEX
gonzaju03,ss,1992,TEX
gonzaju03,ss,1993,TEX
gonzaju03,ss,1996,TEX
gonzaju03,ss,1997,TEX
gonzaju03,ss,1998,TEX
gonzaju03,ss,2001,CLE
gonzalu01,as,1999,ARI
gonzalu01,as,2001,ARI
gonzalu01,as,2002,ARI
gonzalu01,as,2003,ARI
gonzalu01,as,2005,ARI
gonzalu01,ss,2001,ARI
goodedw01,as,1984,NYN
goodedw01,as,1985,NYN
goodedw01,as,1986,NYN
goodedw01,as,1988,NYN
goodedw01,roty,1984,NYN
goodedw01,ss,1992,NYN
goodmbi01,as,1949,BOS
goodmbi01,as,1953,BOS
goodmiv01,as,1938,CIN
goodmiv01,as,1939,CIN
gordoal01,as,2013,KCA
gordoal01,as,2014,KCA
gordoal01,as,2015,KCA
gordoal01,gg,2011,KCA
gordoal01,gg,2012,KCA
gordoal01,gg,2013,KCA
gordoal01,gg,2014,KCA
gordoal01,gg,2017,KCA
gordoal01,gg,2018,KCA
gordoal01,gg,2019,KCA
gordoal01,gg,2020,KCA
gordode01,as,2014,LAN
gordode01,as,2015,MIA
gordode01,gg,2015,MIA
gordode01,ss,2015,MIA
gordojo01,as,1939,NYA
gordojo01,as,1940,NYA
gordojo01,as,1941,NYA
gordojo01,as,1942,NYA
gordojo01,as,1943,NYA
gordojo01,as,1946,NYA
gordojo01,as,1947,CLE
gordojo01,as,1948,CLE
gordojo01,as,1949,CLE
gordojo01,hof,2009,Y
gordojo01,mvp,1942,NYA
gordosi01,as,1948,NY1
gordosi01,as,1949,NY1
gordoto01,as,1998,BOS
gordoto01,as,2004,NYA
gordoto01,as,2006,PHI
gosligo01,as,1936,DET
gosligo01,hof,1968,Y
gossari01,as,1975,CHA
gossari01,as,1976,CHA
gossari01,as,1977,PIT
gossari01,as,1978,NYA
gossari01,as,1980,NYA
gossari01,as,1981,NYA
gossari01,as,1982,NYA
gossari01,as,1984,SDN
gossari01,as,1985,SDN
gossari01,hof,2008,Y
gourryu01,gg,2021,HOU
grababi01,as,1970,LAN
gracema01,as,1993,CHN
gracema01,as,1995,CHN
gracema01,as,1997,CHN
gracema01,gg,1992,CHN
gracema01,gg,1993,CHN
gracema01,gg,1995,CHN
gracema01,gg,1996,CHN
grandcu01,as,2009,DET
grandcu01,as,2011,NYA
grandcu01,as,2012,NYA
grandcu01,ss,2011,NYA
grandya01,as,2015,LAN
grandya01,as,2019,MIL
grantfr99,hof,2006,Y
grantmu01,as,1963,CLE
grantmu01,as,1965,MIN
graveda01,as,2000,CIN
graveda01,as,2004,CIN
grayso01,as,2015,OAK
grayso01,as,2019,CIN
grayte01,as,1950,DET
greenha01,as,1937,DET
greenha01,as,1938,DET
greenha01,as,1939,DET
greenha01,as,1940,DET
greenha01,as,1945,DET
greenha01,hof,1956,Y
greenha01,mvp,1935,DET
greenha01,mvp,1940,DET
greenmi01,as,1988,BOS
greenmi01,as,1989,BOS
greenmi01,ss,1988,BOS
greensh01,as,1999,TOR
greensh01,as,2002,LAN
greensh01,gg,1999,TOR
greensh01,ss,1999,TOR
greensh02,as,2019,DET
greenty01,as,1995,PHI
greggha01,as,1945,BRO
greinza01,as,2009,KCA
greinza01,as,2014,LAN
greinza01,as,2015,LAN
greinza01,as,2017,ARI
greinza01,gg,2014,LAN
greinza01,gg,2015,LAN
greinza01,gg,2016,ARI
greinza01,gg,2017,ARI
greinza01,gg,2018,ARI
greinza01,gg,2019,ARI
greinza01,gg,2019,HOU
greinza01,ss,2013,LAN
greinza01,ss,2019,ARI
greinza01,ss,2019,HOU
grichbo01,as,1972,BAL
grichbo01,as,1974,BAL
grichbo01,as,1976,BAL
grichbo01,as,1979,CAL
grichbo01,as,1980,CAL
grichbo01,as,1982,CAL
grichbo01,gg,1973,BAL
grichbo01,gg,1974,BAL
grichbo01,gg,1975,BAL
grichbo01,gg,1976,BAL
grichbo01,ss,1981,CAL
grievbe01,as,1998,OAK
grievbe01,roty,1998,OAK
griffal01,as,1984,TOR
griffal01,gg,1985,OAK
griffal01,roty,1979,TOR
griffcl01,hof,1946,Y
griffdo01,gg,1972,BOS
griffke01,as,1976,CIN
griffke01,as,1977,CIN
griffke01,as,1980,CIN
griffke02,as,1990,SEA
griffke02,as,1991,SEA
griffke02,as,1992,SEA
griffke02,as,1993,SEA
griffke02,as,1994,SEA
griffke02,as,1995,SEA
griffke02,as,1996,SEA
griffke02,as,1997,SEA
griffke02,as,1998,SEA
griffke02,as,1999,SEA
griffke02,as,2000,CIN
griffke02,as,2004,CIN
griffke02,as,2007,CIN
griffke02,gg,1990,SEA
griffke02,gg,1991,SEA
griffke02,gg,1992,SEA
griffke02,gg,1993,SEA
griffke02,gg,1994,SEA
griffke02,gg,1995,SEA
griffke02,gg,1996,SEA
griffke02,gg,1997,SEA
griffke02,gg,1998,SEA
griffke02,gg,1999,SEA
griffke02,hof,2016,Y
griffke02,mvp,1997,SEA
griffke02,ss,1991,SEA
griffke02,ss,1993,SEA
griffke02,ss,1994,SEA
griffke02,ss,1996,SEA
griffke02,ss,1997,SEA
griffke02,ss,1998,SEA
griffke02,ss,1999,SEA
grillja01,as,2013,PIT
grimbo01,as,1957,NYA
grimbo01,roty,1954,NYA
grimebu01,hof,1964,Y
grimeos01,as,1945,NYA
grimsro02,as,1978,MON
grishtr01,gg,2020,SDN
grissle01,as,1937,CIN
grissma01,as,1954,NY1
grissma02,as,1993,MON
grissma02,as,1994,MON
grissma02,gg,1993,MON
grissma02,gg,1994,MON
grissma02,gg,1995,ATL
grissma02,gg,1996,ATL
groatdi01,as,1959,PIT
groatdi01,as,1960,PIT
groatdi01,as,1962,PIT
groatdi01,as,1963,SLN
groatdi01,as,1964,SLN
groatdi01,mvp,1960,PIT
gromest01,as,1945,CLE
grosske01,as,1988,PHI
grosswa01,as,1977,OAK
groteje01,as,1968,NYN
groteje01,as,1974,NYN
grovele01,as,1933,PHA
grovele01,as,1935,BOS
grovele01,as,1936,BOS
grovele01,as,1937,BOS
grovele01,as,1938,BOS
grovele01,as,1939,BOS
grovele01,hof,1947,Y
grovele01,mvp,1931,PHA
groveor01,as,1944,CHA
grubbjo01,as,1974,SDN
grubeke01,as,1989,TOR
grubeke01,as,1990,TOR
grubeke01,gg,1990,TOR
grubeke01,ss,1990,TOR
grudzma01,as,1996,MON
grudzma01,gg,2006,KCA
guarded01,as,2002,MIN
guarded01,as,2003,MIN
gubicma01,as,1988,KCA
gubicma01,as,1989,KCA
guerrpe01,as,1981,LAN
guerrpe01,as,1983,LAN
guerrpe01,as,1985,LAN
guerrpe01,as,1987,LAN
guerrpe01,as,1989,SLN
guerrpe01,ss,1982,LAN
guerrpe01,wsmvp,1981,LAN
guerrvl01,as,1999,MON
guerrvl01,as,2000,MON
guerrvl01,as,2001,MON
guerrvl01,as,2002,MON
guerrvl01,as,2004,LAA
guerrvl01,as,2005,LAA
guerrvl01,as,2006,LAA
guerrvl01,as,2007,LAA
guerrvl01,as,2010,TEX
guerrvl01,hof,2018,Y
guerrvl01,mvp,2004,ANA
guerrvl01,ss,1999,MON
guerrvl01,ss,2000,MON
guerrvl01,ss,2002,MON
guerrvl01,ss,2004,ANA
guerrvl01,ss,2005,LAA
guerrvl01,ss,2006,LAA
guerrvl01,ss,2007,LAA
guerrvl01,ss,2010,TEX
guerrvl02,as,2021,TOR
guerrvl02,as,2022,TOR
guerrvl02,ss,2021,TOR
guidrro01,as,1978,NYA
guidrro01,as,1979,NYA
guidrro01,as,1982,NYA
guidrro01,as,1983,NYA
guidrro01,gg,1982,NYA
guidrro01,gg,1983,NYA
guidrro01,gg,1984,NYA
guidrro01,gg,1985,NYA
guidrro01,gg,1986,NYA
guillca01,as,2004,DET
guillca01,as,2007,DET
guillca01,as,2008,DET
guilloz01,as,1988,CHA
guilloz01,as,1990,CHA
guilloz01,as,1991,CHA
guilloz01,gg,1990,CHA
guilloz01,roty,1985,CHA
gumpera01,as,1951,CHA
gurala01,as,1980,KCA
gustifr01,as,1946,PIT
gustifr01,as,1947,PIT
gustifr01,as,1948,PIT
gutiefr01,gg,2010,SEA
guzmacr01,as,2001,MIN
guzmacr01,as,2008,WAS
guzmaju01,as,1992,TOR
gwynnto01,as,1984,SDN
gwynnto01,as,1985,SDN
gwynnto01,as,1986,SDN
gwynnto01,as,1987,SDN
gwynnto01,as,1989,SDN
gwynnto01,as,1990,SDN
gwynnto01,as,1991,SDN
gwynnto01,as,1992,SDN
gwynnto01,as,1993,SDN
gwynnto01,as,1994,SDN
gwynnto01,as,1995,SDN
gwynnto01,as,1996,SDN
gwynnto01,as,1997,SDN
gwynnto01,as,1998,SDN
gwynnto01,as,1999,SDN
gwynnto01,gg,1986,SDN
gwynnto01,gg,1987,SDN
gwynnto01,gg,1989,SDN
gwynnto01,gg,1990,SDN
gwynnto01,gg,1991,SDN
gwynnto01,hof,2007,Y
gwynnto01,ss,1984,SDN
gwynnto01,ss,1986,SDN
gwynnto01,ss,1987,SDN
gwynnto01,ss,1989,SDN
gwynnto01,ss,1994,SDN
gwynnto01,ss,1995,SDN
gwynnto01,ss,1997,SDN
haasbe01,as,1947,CIN
hackst01,as,1938,CHN
hackst01,as,1939,CHN
hackst01,as,1941,CHN
hackst01,as,1943,CHN
hackst01,as,1945,CHN
haddiha01,as,1953,SLN
haddiha01,as,1954,SLN
haddiha01,as,1955,SLN
haddiha01,gg,1958,CIN
haddiha01,gg,1959,PIT
haddiha01,gg,1960,PIT
haderjo01,as,2018,MIL
haderjo01,as,2019,MIL
haderjo01,as,2021,MIL
hafeych01,as,1933,CIN
hafeych01,hof,1971,Y
haineje01,hof,1970,Y
hallabi01,as,1933,SLN
hallaro01,as,2002,TOR
hallaro01,as,2003,TOR
hallaro01,as,2005,TOR
hallaro01,as,2006,TOR
hallaro01,as,2008,TOR
hallaro01,as,2009,TOR
hallaro01,as,2010,PHI
hallaro01,as,2011,PHI
hallaro01,hof,2019,Y
halleto01,as,1966,SFN
halleto01,as,1967,SFN
halleto01,as,1968,LAN
hallji02,as,1964,MIN
hallji02,as,1965,MIN
hamelbo01,roty,1994,KCA
hamelco01,as,2007,PHI
hamelco01,as,2011,PHI
hamelco01,as,2012,PHI
hamelco01,as,2016,TEX
hamelco01,wsmvp,2008,PHI
hamilbi01,hof,1961,Y
hamiljo03,as,2008,TEX
hamiljo03,as,2009,TEX
hamiljo03,as,2010,TEX
hamiljo03,as,2011,TEX
hamiljo03,as,2012,TEX
hamiljo03,mvp,2010,TEX
hamiljo03,ss,2008,TEX
hamiljo03,ss,2010,TEX
hamiljo03,ss,2012,TEX
hammaat01,as,1983,SFN
hammoje01,as,2000,COL
hamnegr01,as,1952,PHI
hamnegr01,as,1953,PHI
hamnegr01,as,1954,PHI
hamptmi01,as,1999,HOU
hamptmi01,as,2001,COL
hamptmi01,gg,2003,ATL
hamptmi01,ss,1999,HOU
hamptmi01,ss,2000,NYN
hamptmi01,ss,2001,COL
hamptmi01,ss,2002,COL
hamptmi01,ss,2003,ATL
handbr01,as,2017,SDN
handbr01,as,2018,SDN
handbr01,as,2019,CLE
hanigmi01,as,2018,SEA
hanlone01,hof,1996,Y
hanrajo01,as,2011,PIT
hanrajo01,as,2012,PIT
hansero02,as,1960,BAL
hansero02,roty,1960,BAL
hansoer01,as,1995,BOS
happia01,as,2022,CHN
happja01,as,2018,TOR
hardeme01,as,1934,CLE
hardeme01,as,1935,CLE
hardeme01,as,1936,CLE
hardeme01,as,1937,CLE
hardyjj01,as,2007,MIL
hardyjj01,as,2013,BAL
hardyjj01,gg,2012,BAL
hardyjj01,gg,2013,BAL
hardyjj01,gg,2014,BAL
hardyjj01,ss,2013,BAL
harenda01,as,2007,OAK
harenda01,as,2008,ARI
harenda01,as,2009,ARI
hargast01,as,1967,CLE
hargrmi01,as,1975,TEX
hargrmi01,roty,1974,TEX
harnipe01,as,1991,HOU
harpebr03,as,2012,WAS
harpebr03,as,2013,WAS
harpebr03,as,2015,WAS
harpebr03,as,2016,WAS
harpebr03,as,2017,WAS
harpebr03,as,2018,WAS
harpebr03,mvp,2015,WAS
harpebr03,mvp,2021,PHI
harpebr03,roty,2012,WAS
harpebr03,ss,2015,WAS
harpebr03,ss,2021,PHI
harpeto01,as,1970,MIL
harrato01,as,1972,TEX
harrato01,as,1975,TEX
harrato01,as,1976,TEX
harrato01,as,1982,CLE
harrebu01,as,1970,NYN
harrebu01,as,1971,NYN
harrebu01,gg,1971,NYN
harreke01,as,1968,BOS
harribu01,hof,1975,Y
harrijo05,as,2014,PIT
harrijo05,as,2017,PIT
harrima01,as,2012,TEX
harrimi01,as,1946,BOS
harriwi02,as,2016,HOU
harriwi99,hof,1972,Y
hartco01,as,2008,MIL
hartco01,as,2010,MIL
hartji01,as,1966,SFN
hartnga01,as,1933,CHN
hartnga01,as,1934,CHN
hartnga01,as,1935,CHN
hartnga01,as,1936,CHN
hartnga01,as,1937,CHN
hartnga01,as,1938,CHN
hartnga01,hof,1955,Y
hartnga01,mvp,1935,CHN
harvebr01,as,1991,CAL
harvebr01,as,1993,FLO
harvedo99,hof,2010,Y
harveke01,as,2004,KCA
harvema01,as,2013,NYN
hasegsh01,as,2003,SEA
hattogr01,as,1952,CIN
hawpebr01,as,2009,COL
hayesfr01,as,1939,PHA
hayesfr01,as,1940,PHA
hayesfr01,as,1941,PHA
hayesfr01,as,1944,PHA
hayesfr01,as,1945,CLE
hayesfr01,as,1946,CLE
hayesvo01,as,1989,PHI
haynejo01,as,1948,CHA
headlch01,gg,2012,SDN
headlch01,ss,2012,SDN
hearnji01,as,1952,NY1
heathje01,as,1941,CLE
heathje01,as,1943,CLE
heatone01,as,1990,PIT
heganji01,as,1947,CLE
heganji01,as,1949,CLE
heganji01,as,1950,CLE
heganji01,as,1951,CLE
heganji01,as,1952,CLE
heganmi01,as,1969,SE1
heilmha01,hof,1952,Y
hellije01,gg,2012,TBA
hellije01,roty,2011,TBA
helmsto01,as,1967,CIN
helmsto01,as,1968,CIN
helmsto01,gg,1970,CIN
helmsto01,gg,1971,CIN
helmsto01,roty,1966,CIN
helslry01,as,2022,SLN
heltoto01,as,2000,COL
heltoto01,as,2001,COL
heltoto01,as,2002,COL
heltoto01,as,2003,COL
heltoto01,as,2004,COL
heltoto01,gg,2001,COL
heltoto01,gg,2002,COL
heltoto01,gg,2004,COL
heltoto01,ss,2000,COL
heltoto01,ss,2001,COL
heltoto01,ss,2002,COL
heltoto01,ss,2003,COL
hemslro01,as,1935,SLA
hemslro01,as,1936,SLA
hemslro01,as,1939,CLE
hemslro01,as,1940,CLE
hemslro01,as,1944,NYA
hendeda01,as,1991,OAK
henderi01,as,1980,OAK
henderi01,as,1982,OAK
henderi01,as,1983,OAK
henderi01,as,1984,OAK
henderi01,as,1985,NYA
henderi01,as,1986,NYA
henderi01,as,1987,NYA
henderi01,as,1988,NYA
henderi01,as,1990,OAK
henderi01,as,1991,OAK
henderi01,gg,1981,OAK
henderi01,hof,2009,Y
henderi01,mvp,1990,OAK
henderi01,ss,1981,OAK
henderi01,ss,1985,NYA
henderi01,ss,1990,OAK
hendrge01,as,1974,CLE
hendrge01,as,1975,CLE
hendrge01,as,1980,SLN
hendrge01,as,1983,SLN
hendrge01,ss,1980,SLN
hendrge01,ss,1983,SLN
hendrli01,as,2019,OAK
hendrli01,as,2021,CHA
hendrli01,as,2022,CHA
henketo01,as,1987,TOR
henketo01,as,1995,SLN
hennemi01,as,1989,DET
henrito01,as,1942,NYA
henrito01,as,1947,NYA
henrito01,as,1948,NYA
henrito01,as,1949,NYA
henrito01,as,1950,NYA
henrybi01,as,1960,CIN
hentgpa01,as,1993,TOR
hentgpa01,as,1994,TOR
hentgpa01,as,1997,TOR
herbera01,as,1962,CHA
hermabi01,as,1934,CHN
hermabi01,as,1935,CHN
hermabi01,as,1936,CHN
hermabi01,as,1937,CHN
hermabi01,as,1938,CHN
hermabi01,as,1939,CHN
hermabi01,as,1940,CHN
hermabi01,as,1941,BRO
hermabi01,as,1942,BRO
hermabi01,as,1943,BRO
hermabi01,hof,1975,Y
hernace02,gg,2020,CLE
hernafe02,as,2009,SEA
hernafe02,as,2011,SEA
hernafe02,as,2012,SEA
hernafe02,as,2013,SEA
hernafe02,as,2014,SEA
hernafe02,as,2015,SEA
hernajo01,as,2002,MIL
hernake01,as,1979,SLN
hernake01,as,1980,SLN
hernake01,as,1984,NYN
hernake01,as,1986,NYN
hernake01,as,1987,NYN
hernake01,gg,1978,SLN
hernake01,gg,1979,SLN
hernake01,gg,1980,SLN
hernake01,gg,1981,SLN
hernake01,gg,1982,SLN
hernake01,gg,1983,NYN
hernake01,gg,1983,SLN
hernake01,gg,1984,NYN
hernake01,gg,1985,NYN
hernake01,gg,1986,NYN
hernake01,gg,1987,NYN
hernake01,gg,1988,NYN
hernake01,mvp,1979,SLN
hernake01,ss,1980,SLN
hernake01,ss,1984,NYN
hernali01,as,2004,MON
hernali01,as,2005,WAS
hernali01,ss,2004,MON
hernali01,wsmvp,1997,FLO
hernara02,as,2003,OAK
hernaro01,as,1996,CHA
hernaro01,as,1999,TBA
hernate01,as,2021,TOR
hernate01,ss,2020,TOR
hernate01,ss,2021,TOR
hernawi01,as,1984,DET
hernawi01,as,1985,DET
hernawi01,as,1986,DET
hernawi01,mvp,1984,DET
herreke01,as,2015,KCA
herreke01,as,2016,KCA
herreod01,as,2016,PHI
herrmed01,as,1974,CHA
herrto01,as,1985,SLN
hershor01,as,1987,LAN
hershor01,as,1988,LAN
hershor01,as,1989,LAN
hershor01,gg,1988,LAN
hershor01,ss,1993,LAN
hershor01,wsmvp,1988,LAN
herzowh01,hof,2010,Y
heywaja01,as,2010,ATL
heywaja01,gg,2012,ATL
heywaja01,gg,2014,ATL
heywaja01,gg,2015,SLN
heywaja01,gg,2016,CHN
heywaja01,gg,2017,CHN
hickmji02,as,1970,CHN
higbeki01,as,1940,PHI
higbeki01,as,1946,BRO
higgipi01,as,1934,PHA
higgipi01,as,1936,PHA
higgipi01,as,1944,DET
higuete01,as,1986,MIL
hildeor01,as,1933,CLE
hillaa01,as,2009,TOR
hillaa01,ss,2009,TOR
hillaa01,ss,2012,ARI
hillejo01,as,1974,DET
hillesh02,as,2002,BOS
hillesh02,as,2005,TOR
hillke01,as,1994,MON
hillpe99,hof,2006,Y
hinsker01,roty,2002,TOR
hintoch01,as,1964,WS2
hislela01,as,1977,MIN
hislela01,as,1978,MIL
hoagmy01,as,1939,SLA
hoakdo01,as,1957,CIN
hockeor01,as,1944,CLE
hodgegi01,as,1949,BRO
hodgegi01,as,1950,BRO
hodgegi01,as,1951,BRO
hodgegi01,as,1952,BRO
hodgegi01,as,1953,BRO
hodgegi01,as,1954,BRO
hodgegi01,as,1955,BRO
hodgegi01,as,1957,BRO
